# Picco 1, Picco2, Segnale combinato
9.257269611544328427e+02,9.313623283046849792e+02,9.257269611544328427e+02
9.101027258574954431e+02,9.530811181524483118e+02,9.101027258574954431e+02
7.894878386303973912e+02,1.047517984719051356e+03,7.894878386303973912e+02
9.721735011670999711e+02,1.011400829554753500e+03,9.721735011670999711e+02
9.463465549157965597e+02,1.071364899848294954e+03,9.463465549157965597e+02
9.725051851270252428e+02,9.572833253218269647e+02,9.725051851270252428e+02
9.136275395159213986e+02,1.033130946486596713e+03,9.136275395159213986e+02
9.686343380303178492e+02,8.903824294690458601e+02,9.686343380303178492e+02
1.032896259373768771e+03,9.827992202622014020e+02,1.032896259373768771e+03
7.457552654848743714e+02,9.031520859481174739e+02,7.457552654848743714e+02
9.020683390070948917e+02,9.339562328133413303e+02,9.020683390070948917e+02
1.006358451724172482e+03,1.025328825008905824e+03,1.006358451724172482e+03
8.914111310856513910e+02,1.126102916466498982e+03,8.914111310856513910e+02
9.576575483546026817e+02,1.114722565072177304e+03,9.576575483546026817e+02
1.044347010306404854e+03,8.437735874962550042e+02,1.044347010306404854e+03
9.309654090339580534e+02,9.931890551924124111e+02,9.309654090339580534e+02
9.177231767095681789e+02,1.051464349202543644e+03,9.177231767095681789e+02
9.964546103546653057e+02,1.081295566452421326e+03,9.964546103546653057e+02
9.361232309386002726e+02,1.069037488928755238e+03,9.361232309386002726e+02
8.600260354663901126e+02,9.047609759652582397e+02,8.600260354663901126e+02
8.784363612776754735e+02,9.033710852832502951e+02,8.784363612776754735e+02
9.452376420589409918e+02,1.017391486666305582e+03,9.452376420589409918e+02
9.013200458758575451e+02,9.480440019472904396e+02,9.013200458758575451e+02
9.046062690283904431e+02,1.026644269730565838e+03,9.046062690283904431e+02
9.506954989098508122e+02,9.021533944919402757e+02,9.506954989098508122e+02
8.371194241497410076e+02,1.023482237528993892e+03,8.371194241497410076e+02
9.638968946229513222e+02,8.977084148806970916e+02,9.638968946229513222e+02
8.961449225036135431e+02,1.083817538810734277e+03,8.961449225036135431e+02
1.032271351472584001e+03,1.065680800613169140e+03,1.032271351472584001e+03
9.920267310654195398e+02,1.065607866698969246e+03,9.920267310654195398e+02
8.385968654852970303e+02,1.031727352482256265e+03,8.385968654852970303e+02
9.458005393030131245e+02,9.199583099031721076e+02,9.458005393030131245e+02
9.749093244388182029e+02,1.010716458972479472e+03,9.749093244388182029e+02
8.911441884712135106e+02,9.025867949800978067e+02,8.911441884712135106e+02
8.607016926952045424e+02,9.098380985813723782e+02,8.607016926952045424e+02
9.961782627027304216e+02,9.446113858567733814e+02,9.961782627027304216e+02
8.060488594727808049e+02,1.010782011408863809e+03,8.060488594727808049e+02
8.453852513445804107e+02,1.045729828358130817e+03,8.453852513445804107e+02
9.391118658087930271e+02,8.608081216292742965e+02,9.391118658087930271e+02
9.393750305756975649e+02,9.021854837256014434e+02,9.393750305756975649e+02
9.159681091393650831e+02,1.042756753170807087e+03,9.159681091393650831e+02
9.179508799474322132e+02,1.014848040791312087e+03,9.179508799474322132e+02
9.422420421823300103e+02,1.117855245629228193e+03,9.422420421823300103e+02
8.931991738982301285e+02,1.007702097375798871e+03,8.931991738982301285e+02
8.213499054971309761e+02,1.062485693122132488e+03,8.213499054971309761e+02
1.010485681550420736e+03,1.033991077355704647e+03,1.010485681550420736e+03
8.952902840864589962e+02,9.713550683618880157e+02,8.952902840864589962e+02
9.172338345445950836e+02,1.119459716746830509e+03,9.172338345445950836e+02
8.386169060001392381e+02,9.711741480550145980e+02,8.386169060001392381e+02
8.711360697709648093e+02,1.084104546719989912e+03,8.711360697709648093e+02
9.374861555649315505e+02,9.779018734013446874e+02,9.374861555649315505e+02
9.070278350023730809e+02,9.778926882232339040e+02,9.070278350023730809e+02
9.579839849192763950e+02,9.304896532642027296e+02,9.579839849192763950e+02
9.012277419095378264e+02,1.083589337127881663e+03,9.012277419095378264e+02
9.473032052897748372e+02,1.023711258155291716e+03,9.473032052897748372e+02
8.915280713429651769e+02,9.818131343445138555e+02,8.915280713429651769e+02
9.513199036716927139e+02,1.096742169010805355e+03,9.513199036716927139e+02
8.755391960560083362e+02,9.847242256849497153e+02,8.755391960560083362e+02
9.064605480521436220e+02,1.104309107070479968e+03,9.064605480521436220e+02
9.126876811835064700e+02,1.015957794174377113e+03,9.126876811835064700e+02
9.145692552905626371e+02,8.260536977927228008e+02,9.145692552905626371e+02
1.011311233443551032e+03,9.544771497798390101e+02,1.011311233443551032e+03
8.253424579094581759e+02,1.133531980147542072e+03,8.253424579094581759e+02
9.324699414323575866e+02,9.499087482040400801e+02,9.324699414323575866e+02
8.887930088596657470e+02,9.754016431308762094e+02,8.887930088596657470e+02
9.132373942423914741e+02,1.054551672522967692e+03,9.132373942423914741e+02
9.836526197618412652e+02,1.123559082976206128e+03,9.836526197618412652e+02
8.821926261372428826e+02,9.941921554834106018e+02,8.821926261372428826e+02
8.663516711632639726e+02,1.155174048378275302e+03,8.663516711632639726e+02
9.413384914913918919e+02,9.963558330484152066e+02,9.413384914913918919e+02
9.127128536304380759e+02,9.478586364377167683e+02,9.127128536304380759e+02
9.364081462259827049e+02,9.011918479939733970e+02,9.364081462259827049e+02
9.757090976257461534e+02,8.359695419876090909e+02,9.757090976257461534e+02
7.832616690251442151e+02,1.029413127222280309e+03,7.832616690251442151e+02
7.673057526640149035e+02,9.862253112684270491e+02,7.673057526640149035e+02
